"LINHA ORIGEM","SENTIDO ORIGEM","LINHA DESTINO","SENTIDO DESTINO","SETOR_ORIGEM","SETOR_DESTINO","TEMPO","VALOR","SEQUECIAL"
"5702","IDA","2202","IDA","0","0","60","0","6146"
"5702","IDA","2202","VOLTA","0","0","60","0","6147"
"5702","VOLTA","2202","IDA","0","0","60","0","6148"
"5702","VOLTA","2202","VOLTA","0","0","60","0","6149"
"5702","VOLTA","2203","VOLTA","0","0","60","0","254"
"5702","IDA","2601","IDA","0","0","60","0","256"
"5702","IDA","2601","VOLTA","0","0","60","0","259"
"5702","VOLTA","2601","IDA","0","0","60","0","262"
"5702","VOLTA","2601","VOLTA","0","0","60","0","5321"
"5702","IDA","2603","IDA","0","0","60","0","271"
"5702","IDA","2603","VOLTA","0","0","60","0","272"
"5702","VOLTA","2603","IDA","0","0","60","0","273"
"5702","VOLTA","2603","VOLTA","0","0","60","0","6574"
"5702","IDA","2604","IDA","0","0","60","0","275"
"5702","IDA","2604","VOLTA","0","0","60","0","277"
"5702","VOLTA","2604","IDA","0","0","60","0","278"
"5702","VOLTA","3301","VOLTA","0","0","60","0","280"
"5702","IDA","3302","VOLTA","0","0","60","0","282"
"5702","VOLTA","3302","VOLTA","0","0","60","0","284"
"5702","VOLTA","3601","VOLTA","0","0","60","0","4485"
"5702","IDA","3601","IDA","0","0","60","0","4858"
"5702","IDA","3601","VOLTA","0","0","60","0","4859"
"5702","VOLTA","3601","IDA","0","0","60","0","4860"
"5702","VOLTA","4401","VOLTA","0","0","60","0","6483"
"5702","VOLTA","4401","IDA","0","0","60","0","6484"
"5702","IDA","4401","IDA","0","0","60","0","6485"
"5702","VOLTA","4401A","VOLTA","0","0","60","0","6486"
"5702","VOLTA","4401A","IDA","0","0","60","0","6487"
"5702","IDA","4401A","IDA","0","0","60","0","6488"
"5702","IDA","4601","IDA","0","0","60","0","287"
"5702","VOLTA","4601","VOLTA","0","0","60","0","288"
"5702","VOLTA","4601","IDA","0","0","60","0","5376"
"5702","VOLTA","4603","VOLTA","0","0","60","0","290"
"5702","VOLTA","4603","IDA","0","0","60","0","5354"
"5702","IDA","4603","IDA","0","0","60","0","5374"
"5702","VOLTA","4701","VOLTA","0","0","60","0","5464"
"5702","IDA","5101","IDA","0","0","60","0","291"
"5702","IDA","5101","VOLTA","0","0","60","0","292"
"5702","VOLTA","5101","IDA","0","0","60","0","351"
"5702","VOLTA","5101","VOLTA","0","0","60","0","352"
"5702","IDA","5501","IDA","0","0","60","0","4861"
"5702","IDA","5601","IDA","0","0","60","0","358"
"5702","VOLTA","5601","VOLTA","0","0","60","0","360"
"5702","IDA","5801","IDA","0","0","60","0","370"
"5702","IDA","5801","VOLTA","0","0","60","0","372"
"5702","VOLTA","5801","IDA","0","0","60","0","373"
"5702","VOLTA","5801","VOLTA","0","0","60","0","374"
"5702","IDA","5802","IDA","0","0","60","0","376"
"5702","VOLTA","5802","VOLTA","0","0","60","0","378"
"5702","IDA","5803","IDA","0","0","60","0","5619"
"5702","VOLTA","5803","VOLTA","0","0","60","0","5620"
"5702","IDA","5901","IDA","0","0","60","0","5262"
"5702","VOLTA","5901","IDA","0","0","60","0","5263"
"5702","VOLTA","5901","VOLTA","0","0","60","0","5264"
"5702","IDA","5902","IDA","0","0","60","0","385"
"5702","VOLTA","5902","IDA","0","0","60","0","386"
"5702","IDA","6201R","IDA","0","0","60","0","388"
"5702","IDA","6201R","VOLTA","0","0","60","0","389"
"5702","VOLTA","6201R","IDA","0","0","60","0","391"
"5702","VOLTA","6201R","VOLTA","0","0","60","0","393"
"5702","IDA","6202","IDA","0","0","60","0","395"
"5702","IDA","6202","VOLTA","0","0","60","0","397"
"5702","VOLTA","6202","IDA","0","0","60","0","398"
"5702","VOLTA","6202","VOLTA","0","0","60","0","400"
"5702","IDA","6203","IDA","0","0","60","0","4862"
"5702","IDA","6203","VOLTA","0","0","60","0","4863"
"5702","VOLTA","6203","IDA","0","0","60","0","4864"
"5702","IDA","6404","IDA","0","0","60","0","408"
"5702","VOLTA","6404","IDA","0","0","60","0","410"
"5702","VOLTA","6404","VOLTA","0","0","60","0","412"
"5702","IDA","6404A","IDA","0","0","60","0","4865"
"5702","VOLTA","6404A","IDA","0","0","60","0","4866"
"5702","VOLTA","6404A","VOLTA","0","0","60","0","4867"
"5702","IDA","6604","VOLTA","0","0","60","0","404"
"5702","VOLTA","6604","VOLTA","0","0","60","0","407"
"5702","VOLTA","6901","IDA","0","0","60","0","414"
"5702","IDA","6901","IDA","0","0","60","0","415"
"5702","IDA","6901","VOLTA","0","0","60","0","417"
"5702","IDA","7101","IDA","0","0","60","0","418"
"5702","IDA","7101","VOLTA","0","0","60","0","420"
"5702","VOLTA","7101","IDA","0","0","60","0","422"
"5702","IDA","7103","IDA","0","0","60","0","423"
"5702","IDA","7103","VOLTA","0","0","60","0","425"
"5702","VOLTA","7103","VOLTA","0","0","60","0","427"
"5702","VOLTA","8201","IDA","0","0","60","0","5939"
"5702","VOLTA","8201","VOLTA","0","0","60","0","5940"
"5702","IDA","8201","VOLTA","0","0","60","0","5941"
"5702","IDA","8201","IDA","0","0","60","0","5942"
"5702","IDA","8802","VOLTA","0","0","60","0","4868"
"5801","IDA","P121","IDA","0","0","60","0","3564"
"5801","IDA","P121","VOLTA","0","0","60","0","3565"
"5801","VOLTA","P121","IDA","0","0","60","0","3566"
"5801","VOLTA","P121","VOLTA","0","0","60","0","3569"
"5801","VOLTA","P261","IDA","0","0","60","0","3570"
"5801","IDA","P261","VOLTA","0","0","60","0","3572"
"5801","IDA","P261","IDA","0","0","60","0","3573"
"5801","VOLTA","P261","VOLTA","0","0","60","0","3574"
"5801","IDA","1501","VOLTA","0","0","60","0","435"
"5801","IDA","1501","IDA","0","0","60","0","4358"
"5801","VOLTA","1501","VOLTA","0","0","60","0","4359"
"5801","VOLTA","1501","IDA","0","0","60","0","437"
"5801","IDA","1601","IDA","0","0","60","0","441"
"5801","IDA","1601","VOLTA","0","0","60","0","444"
"5801","VOLTA","1601","IDA","0","0","60","0","446"
"5801","VOLTA","1601","VOLTA","0","0","60","0","448"
"5801","IDA","1701","IDA","0","0","60","0","449"
"5801","IDA","1701","VOLTA","0","0","60","0","451"
"5801","VOLTA","1701","IDA","0","0","60","0","452"
"5801","VOLTA","1701","VOLTA","0","0","60","0","454"
"5801","IDA","1702","IDA","0","0","60","0","455"
"5801","IDA","1702","VOLTA","0","0","60","0","462"
"5801","VOLTA","1702","IDA","0","0","60","0","463"
"5801","VOLTA","1702","VOLTA","0","0","60","0","465"
"5801","IDA","1901","IDA","0","0","60","0","4360"
"5801","IDA","1901","VOLTA","0","0","60","0","4361"
"5801","VOLTA","1901","IDA","0","0","60","0","478"
"5801","VOLTA","1901","VOLTA","0","0","60","0","480"
"5801","IDA","2201","IDA","0","0","60","0","3532"
"5801","VOLTA","2201","IDA","0","0","60","0","3533"
"5801","IDA","2202","IDA","0","0","60","0","6150"
"5801","IDA","2202","VOLTA","0","0","60","0","6151"
"5801","VOLTA","2202","IDA","0","0","60","0","6152"
"5801","VOLTA","2202","VOLTA","0","0","60","0","6153"
"5801","IDA","2203","VOLTA","0","0","60","0","4362"
"5801","VOLTA","2203","VOLTA","0","0","60","0","4363"
"5801","IDA","2601","IDA","0","0","60","0","4364"
"5801","IDA","2601","VOLTA","0","0","60","0","486"
"5801","VOLTA","2601","IDA","0","0","60","0","488"
"5801","VOLTA","2601","VOLTA","0","0","60","0","489"
"5801","IDA","2603","IDA","0","0","60","0","497"
"5801","IDA","2603","VOLTA","0","0","60","0","498"
"5801","VOLTA","2603","IDA","0","0","60","0","500"
"5801","VOLTA","2603","VOLTA","0","0","60","0","502"
"5801","IDA","2604","IDA","0","0","60","0","505"
"5801","IDA","2604","VOLTA","0","0","60","0","506"
"5801","VOLTA","2604","IDA","0","0","60","0","507"
"5801","VOLTA","2604","VOLTA","0","0","60","0","508"
"5801","IDA","3301","VOLTA","0","0","60","0","4365"
"5801","VOLTA","3301","VOLTA","0","0","60","0","4366"
"5801","VOLTA","3301","IDA","0","0","60","0","515"
"5801","IDA","3302","VOLTA","0","0","60","0","4367"
"5801","VOLTA","3302","VOLTA","0","0","60","0","4368"
"5801","VOLTA","3302","IDA","0","0","60","0","519"
"5801","IDA","3601","IDA","0","0","60","0","3536"
"5801","IDA","3601","VOLTA","0","0","60","0","3537"
"5801","VOLTA","3601","IDA","0","0","60","0","3538"
"5801","VOLTA","3601","VOLTA","0","0","60","0","3539"
"5801","IDA","4401","IDA","0","0","60","0","6489"
"5801","IDA","4401","VOLTA","0","0","60","0","6490"
"5801","VOLTA","4401","IDA","0","0","60","0","6491"
"5801","VOLTA","4401","VOLTA","0","0","60","0","6492"
"5801","IDA","4401A","IDA","0","0","60","0","6493"
"5801","IDA","4401A","VOLTA","0","0","60","0","6494"
"5801","VOLTA","4401A","IDA","0","0","60","0","6495"
"5801","VOLTA","4401A","VOLTA","0","0","60","0","6496"
"5801","IDA","4601","VOLTA","0","0","60","0","4369"
"5801","IDA","4601","IDA","0","0","60","0","534"
"5801","VOLTA","4601","IDA","0","0","60","0","619"
"5801","VOLTA","4601","VOLTA","0","0","60","0","621"
"5801","IDA","4603","IDA","0","0","60","0","644"
"5801","IDA","4603","VOLTA","0","0","60","0","646"
"5801","VOLTA","4603","IDA","0","0","60","0","649"
"5801","VOLTA","4603","VOLTA","0","0","60","0","651"
"5801","IDA","4701","IDA","0","0","60","0","654"
"5801","IDA","4701","VOLTA","0","0","60","0","659"
"5801","VOLTA","4701","IDA","0","0","60","0","660"
"5801","VOLTA","4701","VOLTA","0","0","60","0","663"
"5801","IDA","5101","VOLTA","0","0","60","0","3958"
"5801","VOLTA","5101","IDA","0","0","60","0","3959"
"5801","IDA","5101","IDA","0","0","60","0","666"
"5801","VOLTA","5101","VOLTA","0","0","60","0","672"
"5801","IDA","5501","IDA","0","0","60","0","3540"
"5801","IDA","5501","VOLTA","0","0","60","0","3541"
"5801","VOLTA","5501","IDA","0","0","60","0","3542"
"5801","IDA","5601","VOLTA","0","0","60","0","4370"
"5801","VOLTA","5601","VOLTA","0","0","60","0","5476"
"5801","IDA","5702","IDA","0","0","60","0","683"
"5801","IDA","5702","VOLTA","0","0","60","0","688"
"5801","VOLTA","5702","IDA","0","0","60","0","689"
"5801","VOLTA","5702","VOLTA","0","0","60","0","690"
"5801","IDA","5802","VOLTA","0","0","60","0","4371"
"5801","VOLTA","5803","VOLTA","0","0","60","0","5466"
"5801","IDA","5803","IDA","0","0","60","0","5621"
"5801","IDA","5901","VOLTA","0","0","60","0","5265"
"5801","IDA","5902","VOLTA","0","0","60","0","4372"
"5801","VOLTA","5902","VOLTA","0","0","60","0","704"
"5801","VOLTA","6201R","VOLTA","0","0","60","0","5660"
"5801","IDA","6201R","IDA","0","0","60","0","707"
"5801","IDA","6201R","VOLTA","0","0","60","0","710"
"5801","VOLTA","6201R","IDA","0","0","60","0","712"
"5801","VOLTA","6201R","VOLTA","0","0","60","0","714"
"5801","VOLTA","6202","IDA","0","0","60","0","4373"
"5801","IDA","6202","IDA","0","0","60","0","716"
"5801","IDA","6202","VOLTA","0","0","60","0","717"
"5801","VOLTA","6202","VOLTA","0","0","60","0","719"
"5801","IDA","6203","IDA","0","0","60","0","3544"
"5801","IDA","6203","VOLTA","0","0","60","0","3545"
"5801","VOLTA","6203","VOLTA","0","0","60","0","3547"
"5801","VOLTA","6203","IDA","0","0","60","0","4854"
"5801","IDA","6404","IDA","0","0","60","0","723"
"5801","IDA","6404","VOLTA","0","0","60","0","725"
"5801","VOLTA","6404","IDA","0","0","60","0","727"
"5801","VOLTA","6404","VOLTA","0","0","60","0","729"
"5801","IDA","6404A","IDA","0","0","60","0","3549"
"5801","IDA","6404A","VOLTA","0","0","60","0","3550"
"5801","VOLTA","6404A","IDA","0","0","60","0","3551"
"5801","VOLTA","6404A","VOLTA","0","0","60","0","3552"
"5801","IDA","6604","VOLTA","0","0","60","0","4374"
"5801","VOLTA","6604","VOLTA","0","0","60","0","4375"
"5801","IDA","6901","VOLTA","0","0","60","0","4376"
"5801","IDA","6901","IDA","0","0","60","0","739"
"5801","IDA","7101","IDA","0","0","60","0","744"
"5801","IDA","7101","VOLTA","0","0","60","0","746"
"5801","VOLTA","7101","IDA","0","0","60","0","748"
"5801","VOLTA","7101","VOLTA","0","0","60","0","750"
"5801","IDA","7103","IDA","0","0","60","0","3555"
"5801","IDA","7103","VOLTA","0","0","60","0","3556"
"5801","VOLTA","7103","IDA","0","0","60","0","3557"
"5801","VOLTA","7103","VOLTA","0","0","60","0","3558"
"5801","IDA","8201","IDA","0","0","60","0","5943"
"5801","VOLTA","8201","VOLTA","0","0","60","0","5944"
"5801","VOLTA","8201","IDA","0","0","60","0","5945"
"5801","IDA","8201","VOLTA","0","0","60","0","5946"
"5801","IDA","8401","VOLTA","0","0","60","0","5771"
"5801","VOLTA","8401","IDA","0","0","60","0","5772"
"5801","IDA","8801","VOLTA","0","0","60","0","3559"
"5801","VOLTA","8801","IDA","0","0","60","0","3560"
"5801","IDA","8802","VOLTA","0","0","60","0","3561"
"5801","VOLTA","8802","IDA","0","0","60","0","3562"
"5802","IDA","P121","IDA","0","0","60","0","4846"
"5802","IDA","P121","VOLTA","0","0","60","0","4847"
"5802","VOLTA","P121","IDA","0","0","60","0","4848"
"5802","VOLTA","P121","VOLTA","0","0","60","0","4849"
"5802","IDA","P261","IDA","0","0","60","0","4850"
"5802","IDA","P261","VOLTA","0","0","60","0","4851"
"5802","VOLTA","P261","IDA","0","0","60","0","4852"
"5802","VOLTA","P261","VOLTA","0","0","60","0","4853"
"5802","IDA","1501","IDA","0","0","60","0","4690"
"5802","VOLTA","1501","VOLTA","0","0","60","0","4692"
"5802","IDA","1501","VOLTA","0","0","60","0","752"
"5802","VOLTA","1501","IDA","0","0","60","0","753"
"5802","IDA","1701","IDA","0","0","60","0","4693"
"5802","IDA","1701","VOLTA","0","0","60","0","4694"
"5802","IDA","1702","IDA","0","0","60","0","4697"
"5802","IDA","1702","VOLTA","0","0","60","0","4699"
"5802","VOLTA","1702","IDA","0","0","60","0","4701"
"5802","VOLTA","1702","VOLTA","0","0","60","0","760"
"5802","IDA","1901","IDA","0","0","60","0","4703"
"5802","IDA","1901","VOLTA","0","0","60","0","4704"
"5802","VOLTA","1901","IDA","0","0","60","0","763"
"5802","VOLTA","1901","VOLTA","0","0","60","0","764"
"5802","IDA","2201","IDA","0","0","60","0","4706"
"5802","VOLTA","2201","IDA","0","0","60","0","4707"
"5802","IDA","2202","VOLTA","0","0","60","0","6154"
"5802","IDA","2202","IDA","0","0","60","0","6155"
"5802","VOLTA","2202","IDA","0","0","60","0","6156"
"5802","VOLTA","2202","VOLTA","0","0","60","0","6157"
"5802","IDA","2203","VOLTA","0","0","60","0","4708"
"5802","VOLTA","2203","VOLTA","0","0","60","0","4709"
"5802","IDA","2601","VOLTA","0","0","60","0","4710"
"5802","IDA","2601","IDA","0","0","60","0","767"
"5802","VOLTA","2601","IDA","0","0","60","0","769"
"5802","VOLTA","2601","VOLTA","0","0","60","0","770"
"5802","IDA","2603","IDA","0","0","60","0","4711"
"5802","IDA","2603","VOLTA","0","0","60","0","4712"
"5802","VOLTA","2603","IDA","0","0","60","0","4714"
"5802","VOLTA","2603","VOLTA","0","0","60","0","867"
"5802","IDA","2604","VOLTA","0","0","60","0","4715"
"5802","IDA","2604","IDA","0","0","60","0","868"
"5802","VOLTA","2604","IDA","0","0","60","0","870"
"5802","VOLTA","2604","VOLTA","0","0","60","0","871"
"5802","IDA","3301","VOLTA","0","0","60","0","4717"
"5802","VOLTA","3301","VOLTA","0","0","60","0","4718"
"5802","IDA","3302","VOLTA","0","0","60","0","4719"
"5802","VOLTA","3302","VOLTA","0","0","60","0","4720"
"5802","IDA","3601","IDA","0","0","60","0","4721"
"5802","VOLTA","3601","IDA","0","0","60","0","4723"
"5802","VOLTA","3601","VOLTA","0","0","60","0","4725"
"5802","IDA","4401","IDA","0","0","60","0","6497"
"5802","IDA","4401","VOLTA","0","0","60","0","6498"
"5802","VOLTA","4401","IDA","0","0","60","0","6499"
"5802","VOLTA","4401","VOLTA","0","0","60","0","6500"
"5802","IDA","4401A","IDA","0","0","60","0","6501"
"5802","IDA","4401A","VOLTA","0","0","60","0","6502"
"5802","VOLTA","4401A","IDA","0","0","60","0","6503"
"5802","VOLTA","4401A","VOLTA","0","0","60","0","6504"
"5802","IDA","4601","IDA","0","0","60","0","4726"
"5802","IDA","4601","VOLTA","0","0","60","0","4729"
"5802","VOLTA","4601","IDA","0","0","60","0","4730"
"5802","VOLTA","4601","VOLTA","0","0","60","0","933"
"5802","IDA","4603","IDA","0","0","60","0","4731"
"5802","IDA","4603","VOLTA","0","0","60","0","4732"
"5802","VOLTA","4603","IDA","0","0","60","0","4733"
"5802","VOLTA","4603","VOLTA","0","0","60","0","4734"
"5802","VOLTA","4701","VOLTA","0","0","60","0","957"
"5802","VOLTA","5101","IDA","0","0","60","0","4735"
"5802","IDA","5101","IDA","0","0","60","0","958"
"5802","VOLTA","5101","VOLTA","0","0","60","0","961"
"5802","IDA","5501","IDA","0","0","60","0","4756"
"5802","VOLTA","5501","IDA","0","0","60","0","4757"
"5802","IDA","5702","IDA","0","0","60","0","4758"
"5802","VOLTA","5702","VOLTA","0","0","60","0","964"
"5802","IDA","5803","IDA","0","0","60","0","5568"
"5802","VOLTA","5803","VOLTA","0","0","60","0","5571"
"5802","IDA","5901","IDA","0","0","60","0","5266"
"5802","IDA","5901","VOLTA","0","0","60","0","5267"
"5802","VOLTA","5901","IDA","0","0","60","0","5268"
"5802","VOLTA","5901","VOLTA","0","0","60","0","5269"
"5802","IDA","5902","IDA","0","0","60","0","5366"
"5802","VOLTA","5902","IDA","0","0","60","0","5368"
"5802","VOLTA","5902","VOLTA","0","0","60","0","981"
"5802","IDA","6201R","VOLTA","0","0","60","0","983"
"5802","VOLTA","6201R","IDA","0","0","60","0","985"
"5802","VOLTA","6201R","VOLTA","0","0","60","0","986"
"5802","VOLTA","6202","VOLTA","0","0","60","0","1002"
"5802","IDA","6202","VOLTA","0","0","60","0","988"
"5802","VOLTA","6202","IDA","0","0","60","0","990"
"5802","VOLTA","6203","IDA","0","0","60","0","4759"
"5802","VOLTA","6404","IDA","0","0","60","0","1017"
"5802","IDA","6404","IDA","0","0","60","0","4760"
"5802","IDA","6404","VOLTA","0","0","60","0","4761"
"5802","VOLTA","6404","VOLTA","0","0","60","0","4762"
"5802","IDA","6404A","IDA","0","0","60","0","4834"
"5802","IDA","6404A","VOLTA","0","0","60","0","4835"
"5802","VOLTA","6404A","IDA","0","0","60","0","4836"
"5802","VOLTA","6404A","VOLTA","0","0","60","0","4837"
"5802","IDA","6604","VOLTA","0","0","60","0","4838"
"5802","IDA","6901","VOLTA","0","0","60","0","4839"
"5802","VOLTA","6901","IDA","0","0","60","0","5362"
"5802","VOLTA","6901","VOLTA","0","0","60","0","5363"
"5802","IDA","6901","IDA","0","0","60","0","5364"
"5802","IDA","7101","VOLTA","0","0","60","0","1027"
"5802","VOLTA","7101","IDA","0","0","60","0","1028"
"5802","IDA","7101","IDA","0","0","60","0","4840"
"5802","VOLTA","7101","VOLTA","0","0","60","0","4841"
"5802","VOLTA","7103","IDA","0","0","60","0","1031"
"5802","IDA","7103","VOLTA","0","0","60","0","1035"
"5802","IDA","7103","IDA","0","0","60","0","4842"
"5802","VOLTA","7103","VOLTA","0","0","60","0","4843"
"5802","IDA","8201","VOLTA","0","0","60","0","5947"
"5802","IDA","8201","IDA","0","0","60","0","5948"
"5802","VOLTA","8201","IDA","0","0","60","0","5949"
"5802","VOLTA","8201","VOLTA","0","0","60","0","5950"
"5802","IDA","8401","VOLTA","0","0","60","0","5773"
"5802","IDA","8801","VOLTA","0","0","60","0","3398"
"5802","IDA","8802","VOLTA","0","0","60","0","4844"
"5802","VOLTA","8802","VOLTA","0","0","60","0","5375"
"5803","VOLTA","1501","VOLTA","0","0","60","0","5573"
"5803","IDA","1501","IDA","0","0","60","0","5587"
"5803","IDA","1601","IDA","0","0","60","0","5492"
"5803","IDA","1601","VOLTA","0","0","60","0","5493"
"5803","VOLTA","1601","IDA","0","0","60","0","5575"
"5803","VOLTA","1601","VOLTA","0","0","60","0","5590"
"5803","IDA","1701","IDA","0","0","60","0","5494"
"5803","IDA","1701","VOLTA","0","0","60","0","5495"
"5803","VOLTA","1701","IDA","0","0","60","0","5578"
"5803","VOLTA","1701","VOLTA","0","0","60","0","5579"
"5803","VOLTA","1702","VOLTA","0","0","60","0","5483"
"5803","IDA","1702","IDA","0","0","60","0","5496"
"5803","IDA","1702","VOLTA","0","0","60","0","5582"
"5803","VOLTA","1702","IDA","0","0","60","0","5584"
"5803","IDA","2202","IDA","0","0","60","0","6158"
"5803","IDA","2202","VOLTA","0","0","60","0","6159"
"5803","VOLTA","2202","IDA","0","0","60","0","6160"
"5803","VOLTA","2202","VOLTA","0","0","60","0","6161"
"5803","VOLTA","2203","IDA","0","0","60","0","5489"
"5803","IDA","2203","VOLTA","0","0","60","0","5500"
"5803","VOLTA","2203","VOLTA","0","0","60","0","5501"
"5803","IDA","2203","IDA","0","0","60","0","5595"
"5803","IDA","2601","IDA","0","0","60","0","5502"
"5803","IDA","2601","VOLTA","0","0","60","0","5504"
"5803","VOLTA","2601","IDA","0","0","60","0","5505"
"5803","VOLTA","2601","VOLTA","0","0","60","0","5506"
"5803","IDA","2603","IDA","0","0","60","0","5507"
"5803","IDA","2603","VOLTA","0","0","60","0","5508"
"5803","VOLTA","2603","IDA","0","0","60","0","5509"
"5803","VOLTA","2603","VOLTA","0","0","60","0","5510"
"5803","IDA","2604","IDA","0","0","60","0","5511"
"5803","IDA","2604","VOLTA","0","0","60","0","5512"
"5803","VOLTA","2604","IDA","0","0","60","0","5513"
"5803","VOLTA","2604","VOLTA","0","0","60","0","5514"
"5803","IDA","3301","IDA","0","0","60","0","5515"
"5803","IDA","3301","VOLTA","0","0","60","0","5516"
"5803","VOLTA","3301","IDA","0","0","60","0","5517"
"5803","VOLTA","3301","VOLTA","0","0","60","0","5518"
"5803","IDA","3302","IDA","0","0","60","0","5519"
"5803","IDA","3302","VOLTA","0","0","60","0","5520"
"5803","VOLTA","3302","IDA","0","0","60","0","5521"
"5803","VOLTA","3302","VOLTA","0","0","60","0","5522"
"5803","IDA","4401","IDA","0","0","60","0","6507"
"5803","IDA","4401","VOLTA","0","0","60","0","6508"
"5803","VOLTA","4401","IDA","0","0","60","0","6509"
"5803","VOLTA","4401","VOLTA","0","0","60","0","6510"
"5803","IDA","4401A","IDA","0","0","60","0","6511"
"5803","IDA","4401A","VOLTA","0","0","60","0","6512"
"5803","VOLTA","4401A","IDA","0","0","60","0","6513"
"5803","VOLTA","4401A","VOLTA","0","0","60","0","6514"
"5803","VOLTA","4601","VOLTA","0","0","60","0","5480"
"5803","IDA","4601","VOLTA","0","0","60","0","5524"
"5803","VOLTA","4601","IDA","0","0","60","0","5525"
"5803","IDA","4601","IDA","0","0","60","0","5526"
"5803","IDA","4603","IDA","0","0","60","0","5527"
"5803","IDA","4603","VOLTA","0","0","60","0","5528"
"5803","VOLTA","4603","IDA","0","0","60","0","5529"
"5803","VOLTA","4603","VOLTA","0","0","60","0","5530"
"5803","IDA","5101","IDA","0","0","60","0","5531"
"5803","VOLTA","5101","VOLTA","0","0","60","0","5533"
"5803","VOLTA","5601","VOLTA","0","0","60","0","5484"
"5803","IDA","5601","IDA","0","0","60","0","5534"
"5803","IDA","5801","IDA","0","0","60","0","5465"
"5803","VOLTA","5801","VOLTA","0","0","60","0","5536"
"5803","IDA","5802","IDA","0","0","60","0","5537"
"5803","VOLTA","5802","VOLTA","0","0","60","0","5540"
"5803","IDA","5901","IDA","0","0","60","0","5467"
"5803","IDA","5901","VOLTA","0","0","60","0","5541"
"5803","VOLTA","5901","IDA","0","0","60","0","5626"
"5803","VOLTA","5901","VOLTA","0","0","60","0","5627"
"5803","IDA","5902","IDA","0","0","60","0","5542"
"5803","IDA","5902","VOLTA","0","0","60","0","5628"
"5803","VOLTA","5902","IDA","0","0","60","0","5629"
"5803","VOLTA","5902","VOLTA","0","0","60","0","5630"
"5803","IDA","6201R","IDA","0","0","60","0","5543"
"5803","IDA","6201R","VOLTA","0","0","60","0","5544"
"5803","VOLTA","6201R","IDA","0","0","60","0","5545"
"5803","VOLTA","6201R","VOLTA","0","0","0","0","5546"
"5803","IDA","6202","VOLTA","0","0","60","0","5471"
"5803","IDA","6202","IDA","0","0","60","0","5547"
"5803","VOLTA","6202","IDA","0","0","60","0","5549"
"5803","VOLTA","6202","VOLTA","0","0","60","0","5550"
"5803","IDA","6404","IDA","0","0","60","0","5551"
"5803","VOLTA","6404","VOLTA","0","0","60","0","5554"
"5803","IDA","6604","VOLTA","0","0","60","0","5556"
"5803","VOLTA","6604","VOLTA","0","0","60","0","5558"
"5803","VOLTA","7101","IDA","0","0","60","0","5561"
"5803","IDA","7103","IDA","0","0","60","0","5562"
"5803","IDA","7103","VOLTA","0","0","60","0","5563"
"5803","VOLTA","7103","IDA","0","0","60","0","5564"
"5803","VOLTA","7103","VOLTA","0","0","60","0","5565"
"5803","IDA","8201","VOLTA","0","0","60","0","5951"
"5803","VOLTA","8201","IDA","0","0","60","0","5952"
"5803","IDA","8201","IDA","0","0","60","0","5953"
"5803","VOLTA","8201","VOLTA","0","0","60","0","5954"
"5901","IDA","CIRC A","IDA","0","0","60","0","5195"
"5901","VOLTA","CIRC A","IDA","0","0","60","0","5196"
"5901","IDA","CIRC B","IDA","0","0","60","0","5197"
"5901","IDA","P121","IDA","0","0","60","0","5187"
"5901","IDA","P121","VOLTA","0","0","60","0","5188"
"5901","VOLTA","P121","IDA","0","0","60","0","5189"
"5901","VOLTA","P121","VOLTA","0","0","60","0","5190"
"5901","IDA","P261","IDA","0","0","60","0","5191"
"5901","IDA","P261","VOLTA","0","0","60","0","5192"
"5901","VOLTA","P261","IDA","0","0","60","0","5193"
"5901","VOLTA","P261","VOLTA","0","0","60","0","5194"
"5901","IDA","1501","VOLTA","0","0","60","0","5096"
"5901","VOLTA","1501","IDA","0","0","60","0","5097"
"5901","IDA","1601","IDA","0","0","60","0","5098"
"5901","IDA","1601","VOLTA","0","0","60","0","5099"
"5901","VOLTA","1601","IDA","0","0","60","0","5100"
"5901","VOLTA","1601","VOLTA","0","0","60","0","5101"
"5901","IDA","1701","IDA","0","0","60","0","5102"
"5901","IDA","1701","VOLTA","0","0","60","0","5103"
"5901","VOLTA","1701","IDA","0","0","60","0","5104"
"5901","VOLTA","1701","VOLTA","0","0","60","0","5105"
"5901","IDA","1702","IDA","0","0","60","0","5106"
"5901","IDA","1702","VOLTA","0","0","60","0","5108"
"5901","VOLTA","1702","IDA","0","0","60","0","5109"
"5901","VOLTA","1702","VOLTA","0","0","60","0","5110"
"5901","IDA","1901","IDA","0","0","60","0","5111"
"5901","IDA","1901","VOLTA","0","0","60","0","5112"
"5901","VOLTA","1901","VOLTA","0","0","60","0","5113"
"5901","IDA","2201","IDA","0","0","60","0","5115"
"5901","IDA","2201","VOLTA","0","0","60","0","5116"
"5901","VOLTA","2201","IDA","0","0","60","0","5117"
"5901","VOLTA","2201","VOLTA","0","0","60","0","5118"
"5901","IDA","2202","IDA","0","0","60","0","6162"
"5901","IDA","2202","VOLTA","0","0","60","0","6163"
"5901","VOLTA","2202","IDA","0","0","60","0","6164"
"5901","VOLTA","2202","VOLTA","0","0","60","0","6165"
"5901","IDA","2203","VOLTA","0","0","60","0","5119"
"5901","VOLTA","2203","VOLTA","0","0","60","0","5120"
"5901","IDA","2601","IDA","0","0","60","0","5121"
"5901","IDA","2601","VOLTA","0","0","60","0","5122"
